"Dim1","Dim2","Dim3","Dim4","Val"
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE246","NoFlexNoConstraints","pv",1.41394
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE247","FlexNoConstraints","ev",0.94267122
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE247","FlexNoConstraints","pv",1.24161838
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE247","NoFlexNoConstraints","pv",1.311656
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE248","FlexNoConstraints","ev",1.21641245
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE248","FlexNoConstraints","pv",1.8114758
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE248","NoFlexNoConstraints","pv",1.966212
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE249","FlexNoConstraints","ev",0.96238082
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE249","FlexNoConstraints","pv",1.43146013
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE249","NoFlexNoConstraints","pv",1.50924
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24A","FlexNoConstraints","ev",0.93678793
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24A","FlexNoConstraints","pv",0.51041571
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24A","NoFlexNoConstraints","pv",0.583954
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24B","FlexNoConstraints","ev",0.7265143
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24B","FlexNoConstraints","pv",2.66425295
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24B","NoFlexNoConstraints","pv",3.17377
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24C","FlexNoConstraints","pv",3.37068492
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24C","NoFlexNoConstraints","pv",3.314372
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24D","FlexNoConstraints","pv",6.57145895
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE24D","NoFlexNoConstraints","pv",6.603788
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE255","FlexNoConstraints","ev",0.72623765
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE255","FlexNoConstraints","pv",0.37942743
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE255","NoFlexNoConstraints","pv",0.351966
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE256","FlexNoConstraints","ev",2.60273864
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE256","FlexNoConstraints","pv",3.91665145
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE256","NoFlexNoConstraints","pv",4.2181
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE257","FlexNoConstraints","ev",1.4572933
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE257","NoFlexNoConstraints","pv",0.02035
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE258","FlexNoConstraints","ev",0.34477559
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE258","FlexNoConstraints","pv",4.54987632
