label,Ort,Gemeindeschluessel,Gemeinde,Bundesland,Landkreis
Leibertingen,Leibertingen,08437072,Leibertingen,Baden-Württemberg,Sigmaringen
Leiblfing,Leiblfing,09278146,Leiblfing,Bayern,Straubing-Bogen
Leichlingen,Leichlingen,05378016,Leichlingen (Rhld.),Nordrhein-Westfalen,Rheinisch-Bergischer Kreis
Leidenborn,Leidenborn,07232259,Leidenborn,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm
Leidersbach,Leidersbach,09676136,Leidersbach,Bayern,Miltenberg
Leienkaul,Leienkaul,07135502,Leienkaul,Rheinland-Pfalz,Cochem-Zell
Leiferde,Leiferde,03151015,Leiferde,Niedersachsen,Gifhorn
"Leimbach (Ahrweiler, Rheinland-Pfalz)",Leimbach,07131044,Leimbach,Rheinland-Pfalz,Ahrweiler
"Leimbach (Eifelkreis Bitburg-Prüm, Rheinland-Pfalz)",Leimbach,07232073,Leimbach,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm
"Leimbach (Saalekreis, Sachsen-Anhalt)",Leimbach,15088305,Querfurt,Sachsen-Anhalt,Saalekreis
"Leimbach (Wartburgkreis, Thüringen)",Leimbach,16063051,Leimbach,Thüringen,Wartburgkreis
"Leimen (Rhein-Neckar-Kreis, Baden-Württemberg)",Leimen,08226041,Leimen,Baden-Württemberg,Rhein-Neckar-Kreis
"Leimen (Südwestpfalz, Rheinland-Pfalz)",Leimen,07340027,Leimen,Rheinland-Pfalz,Südwestpfalz
Leimersheim,Leimersheim,07334016,Leimersheim,Rheinland-Pfalz,Germersheim
Leinach,Leinach,09679200,Leinach,Bayern,Würzburg
Leinatal,Leinatal,16067083,Leinatal,Thüringen,Gotha
Leinburg,Leinburg,09574139,Leinburg,Bayern,Nürnberger Land
"Leinefelde-Worbis (Eichsfeld, Thüringen) [16061059]",Leinefelde-Worbis,16061059,Kleinbartloff,Thüringen,Eichsfeld
"Leinefelde-Worbis (Eichsfeld, Thüringen) [16061115]",Leinefelde-Worbis,16061115,Leinefelde-Worbis,Thüringen,Eichsfeld
"Leinfelden-Echterdingen (Esslingen, Baden-Württemberg)",Leinfelden-Echterdingen,08116078,Leinfelden-Echterdingen,Baden-Württemberg,Esslingen
"Leinfelden-Echterdingen (Stuttgart, Baden-Württemberg)",Leinfelden-Echterdingen,08111000,Stuttgart,Baden-Württemberg,Stuttgart
"Leingarten (Heilbronn, Baden-Württemberg) [08121000]",Leingarten,08121000,Heilbronn,Baden-Württemberg,Heilbronn
"Leingarten (Heilbronn, Baden-Württemberg) [08125058]",Leingarten,08125058,Leingarten,Baden-Württemberg,Heilbronn
Leiningen,Leiningen,07140084,Leiningen,Rheinland-Pfalz,Rhein-Hunsrück-Kreis
Leinsweiler,Leinsweiler,07337051,Leinsweiler,Rheinland-Pfalz,Südliche Weinstraße
Leinzell,Leinzell,08136040,Leinzell,Baden-Württemberg,Ostalbkreis
"Leipheim (Alb-Donau-Kreis, Baden-Württemberg)",Leipheim,08425072,Langenau,Baden-Württemberg,Alb-Donau-Kreis
"Leipheim (Günzburg, Bayern)",Leipheim,09774155,Leipheim,Bayern,Günzburg
Leippe-Torno,Leippe-Torno,14625310,Lauta,Sachsen,Bautzen
Leipzig,Leipzig,14713000,Leipzig,Sachsen,Leipzig
Leisel,Leisel,07134050,Leisel,Rheinland-Pfalz,Birkenfeld
Leisnig,Leisnig,14522310,Leisnig,Sachsen,Mittelsachsen
Leitzkau,Leitzkau,15086055,Gommern,Sachsen-Anhalt,Jerichower Land
Leitzweiler,Leitzweiler,07134051,Leitzweiler,Rheinland-Pfalz,Birkenfeld
Leiwen,Leiwen,07235074,Leiwen,Rheinland-Pfalz,Trier-Saarburg
Leizen,Leizen,13071088,Leizen,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte
Lelkendorf,Lelkendorf,13072066,Lelkendorf,Mecklenburg-Vorpommern,Rostock
Lemberg,Lemberg,07340028,Lemberg,Rheinland-Pfalz,Südwestpfalz
Lembruch,Lembruch,03251022,Lembruch,Niedersachsen,Diepholz
Lemförde,Lemförde,03251023,Lemförde,Niedersachsen,Diepholz
"Lemgo (Lippe, Nordrhein-Westfalen) [05766036]",Lemgo,05766036,Kalletal,Nordrhein-Westfalen,Lippe
"Lemgo (Lippe, Nordrhein-Westfalen) [05766044]",Lemgo,05766044,Lemgo,Nordrhein-Westfalen,Lippe
Lemgow,Lemgow,03354015,Lemgow,Niedersachsen,Lüchow-Dannenberg
Lemnitz,Lemnitz,16075057,Lemnitz,Thüringen,Saale-Orla-Kreis
Lemwerder,Lemwerder,03461006,Lemwerder,Niedersachsen,Wesermarsch
"Lengdorf (Erding, Bayern) [09177115]",Lengdorf,09177115,Dorfen,Bayern,Erding
"Lengdorf (Erding, Bayern) [09177127]",Lengdorf,09177127,Lengdorf,Bayern,Erding
Lengede,Lengede,03157005,Lengede,Niedersachsen,Peine
"Lengefeld (Erzgebirgskreis, Sachsen) [14521270]",Lengefeld,14521270,Grünhainichen,Sachsen,Erzgebirgskreis
"Lengefeld (Erzgebirgskreis, Sachsen) [14521495]",Lengefeld,14521495,Pockau-Lengefeld,Sachsen,Erzgebirgskreis
Lengenbostel,Lengenbostel,03357034,Lengenbostel,Niedersachsen,Rotenburg (Wümme)
Lengenfeld,Lengenfeld,14523170,Lengenfeld,Sachsen,Vogtlandkreis
Lengenfeld unterm Stein,Lengenfeld unterm Stein,16064074,Südeichsfeld,Thüringen,Unstrut-Hainich-Kreis
Lengenwang,Lengenwang,09777149,Lengenwang,Bayern,Ostallgäu
"Lengerich (Emsland, Niedersachsen) [03454015]",Lengerich,03454015,Gersten,Niedersachsen,Emsland
"Lengerich (Emsland, Niedersachsen) [03454031]",Lengerich,03454031,Lengerich,Niedersachsen,Emsland
"Lengerich (Steinfurt, Nordrhein-Westfalen) [05566032]",Lengerich,05566032,Ladbergen,Nordrhein-Westfalen,Steinfurt
"Lengerich (Steinfurt, Nordrhein-Westfalen) [05566040]",Lengerich,05566040,Lengerich,Nordrhein-Westfalen,Steinfurt
"Lengerich (Steinfurt, Nordrhein-Westfalen) [05566088]",Lengerich,05566088,Tecklenburg,Nordrhein-Westfalen,Steinfurt
Lengfeld,Lengfeld,16069026,Lengfeld,Thüringen,Hildburghausen
"Lenggries (Bad Tölz-Wolfratshausen, Bayern) [09173131]",Lenggries,09173131,Jachenau,Bayern,Bad Tölz-Wolfratshausen
"Lenggries (Bad Tölz-Wolfratshausen, Bayern) [09173135]",Lenggries,09173135,Lenggries,Bayern,Bad Tölz-Wolfratshausen
Lenne,Lenne,03255027,Lenne,Niedersachsen,Holzminden
Lennestadt,Lennestadt,05966020,Lennestadt,Nordrhein-Westfalen,Olpe
Lenningen,Lenningen,08116079,Lenningen,Baden-Württemberg,Esslingen
Lensahn,Lensahn,01055027,Lensahn,Schleswig-Holstein,Ostholstein
Lenterode,Lenterode,16061065,Lenterode,Thüringen,Eichsfeld
Lentföhrden,Lentföhrden,01060054,Lentföhrden,Schleswig-Holstein,Segeberg
Lenting,Lenting,09176143,Lenting,Bayern,Eichstätt
Lentzke,Lentzke,12068117,Fehrbellin,Brandenburg,Ostprignitz-Ruppin
Lenzen,Lenzen,12070244,Lenzen (Elbe),Brandenburg,Prignitz
Lenzkirch,Lenzkirch,08315068,Lenzkirch,Baden-Württemberg,Breisgau-Hochschwarzwald
"Leonberg (Böblingen, Baden-Württemberg)",Leonberg,08115028,Leonberg,Baden-Württemberg,Böblingen
"Leonberg (Tirschenreuth, Bayern)",Leonberg,09377137,Leonberg,Bayern,Tirschenreuth
Leopoldshagen,Leopoldshagen,13075075,Leopoldshagen,Mecklenburg-Vorpommern,Vorpommern-Greifswald
Leopoldshöhe,Leopoldshöhe,05766048,Leopoldshöhe,Nordrhein-Westfalen,Lippe
Leps,Leps,15082430,Zerbst/Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld
"Letschin (Märkisch-Oderland, Brandenburg) [12064190]",Letschin,12064190,Gusow-Platkow,Brandenburg,Märkisch-Oderland
"Letschin (Märkisch-Oderland, Brandenburg) [12064274]",Letschin,12064274,Letschin,Brandenburg,Märkisch-Oderland
Lettweiler,Lettweiler,07133058,Lettweiler,Rheinland-Pfalz,Bad Kreuznach
Leubnitz,Leubnitz,14523365,Rosenbach/Vogtl.,Sachsen,Vogtlandkreis
"Leubsdorf (Erzgebirgskreis, Sachsen)",Leubsdorf,14521270,Grünhainichen,Sachsen,Erzgebirgskreis
"Leubsdorf (Mittelsachsen, Sachsen)",Leubsdorf,14522320,Leubsdorf,Sachsen,Mittelsachsen
"Leubsdorf (Neuwied, Rheinland-Pfalz)",Leubsdorf,07138037,Leubsdorf,Rheinland-Pfalz,Neuwied
Leuchtenberg,Leuchtenberg,09374132,Leuchtenberg,Bayern,Neustadt a.d. Waldnaab
Leun,Leun,06532016,Leun,Hessen,Lahn-Dill-Kreis
"Leuna (Saalekreis, Sachsen-Anhalt) [15088020]",Leuna,15088020,Bad Dürrenberg,Sachsen-Anhalt,Saalekreis
"Leuna (Saalekreis, Sachsen-Anhalt) [15088205]",Leuna,15088205,Leuna,Sachsen-Anhalt,Saalekreis
Leupahn,Leupahn,14522280,Königsfeld,Sachsen,Mittelsachsen
Leupoldsgrün,Leupoldsgrün,09475145,Leupoldsgrün,Bayern,Hof
Leussow,Leussow,13076084,Leussow,Mecklenburg-Vorpommern,Ludwigslust-Parchim
"Leutenbach (Forchheim, Bayern)",Leutenbach,09474147,Leutenbach,Bayern,Forchheim
"Leutenbach (Ludwigsburg, Baden-Württemberg)",Leutenbach,08118001,Affalterbach,Baden-Württemberg,Ludwigsburg
"Leutenbach (Rems-Murr-Kreis, Baden-Württemberg)",Leutenbach,08119042,Leutenbach,Baden-Württemberg,Rems-Murr-Kreis
Leutenberg,Leutenberg,16073106,Leutenberg,Thüringen,Saalfeld-Rudolstadt
Leutenhain,Leutenhain,14522280,Königsfeld,Sachsen,Mittelsachsen
Leuterod,Leuterod,07143042,Leuterod,Rheinland-Pfalz,Westerwaldkreis
"Leutersdorf (Görlitz, Sachsen)",Leutersdorf,14626280,Leutersdorf,Sachsen,Görlitz
"Leutersdorf (Schmalkalden-Meiningen, Thüringen)",Leutersdorf,16066039,Leutersdorf,Thüringen,Schmalkalden-Meiningen
Leutershausen,Leutershausen,09571174,Leutershausen,Bayern,Ansbach
Leutesdorf,Leutesdorf,07138038,Leutesdorf,Rheinland-Pfalz,Neuwied
"Leutkirch (Ravensburg, Baden-Württemberg) [08436010]",Leutkirch,08436010,Bad Wurzach,Baden-Württemberg,Ravensburg
"Leutkirch (Ravensburg, Baden-Württemberg) [08436055]",Leutkirch,08436055,Leutkirch im Allgäu,Baden-Württemberg,Ravensburg
Levenhagen,Levenhagen,13075076,Levenhagen,Mecklenburg-Vorpommern,Vorpommern-Greifswald
"Leverkusen (Köln, Nordrhein-Westfalen)",Leverkusen,05315000,Köln,Nordrhein-Westfalen,Köln
"Leverkusen (Leverkusen, Nordrhein-Westfalen)",Leverkusen,05316000,Leverkusen,Nordrhein-Westfalen,Leverkusen
"Leverkusen (Mettmann, Nordrhein-Westfalen)",Leverkusen,05158020,Langenfeld (Rhld.),Nordrhein-Westfalen,Mettmann
"Leverkusen (Rheinisch-Bergischer Kreis, Nordrhein-Westfalen)",Leverkusen,05378008,Burscheid,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis
Lexgaard,Lexgaard,01054077,Lexgaard,Schleswig-Holstein,Nordfriesland
Libehna,Libehna,15082377,Südliches Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld
Lich,Lich,06531011,Lich,Hessen,Gießen
"Lichtenau (Ansbach, Bayern)",Lichtenau,09571175,Lichtenau,Bayern,Ansbach
"Lichtenau (Chemnitz, Sachsen)",Lichtenau,14511000,Chemnitz,Sachsen,Chemnitz
"Lichtenau (Höxter, Nordrhein-Westfalen)",Lichtenau,05762036,Warburg,Nordrhein-Westfalen,Höxter
"Lichtenau (Mittelsachsen, Sachsen)",Lichtenau,14522330,Lichtenau,Sachsen,Mittelsachsen
"Lichtenau (Paderborn, Nordrhein-Westfalen)",Lichtenau,05774028,Lichtenau,Nordrhein-Westfalen,Paderborn
"Lichtenau (Rastatt, Baden-Württemberg)",Lichtenau,08216028,Lichtenau,Baden-Württemberg,Rastatt
"Lichtenberg (Bautzen, Sachsen)",Lichtenberg,14625320,Lichtenberg,Sachsen,Bautzen
"Lichtenberg (Hof, Bayern)",Lichtenberg,09475146,Lichtenberg,Bayern,Hof
"Lichtenberg (Mittelsachsen, Sachsen)",Lichtenberg,14522340,Lichtenberg/Erzgeb.,Sachsen,Mittelsachsen
"Lichtenberg (Ostprignitz-Ruppin, Brandenburg)",Lichtenberg,12068320,Neuruppin,Brandenburg,Ostprignitz-Ruppin
Lichtenborn,Lichtenborn,07232260,Lichtenborn,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm
"Lichtenfels (Lichtenfels, Bayern)",Lichtenfels,09478139,Lichtenfels,Bayern,Lichtenfels
"Lichtenfels (Waldeck-Frankenberg, Hessen)",Lichtenfels,06635016,Lichtenfels,Hessen,Waldeck-Frankenberg
Lichtenhain,Lichtenhain,14628360,Sebnitz,Sachsen,Sächsische Schweiz-Osterzgebirge
Lichtenow,Lichtenow,12064428,Rüdersdorf bei Berlin,Brandenburg,Märkisch-Oderland
Lichtensee,Lichtensee,14627340,Wülknitz,Sachsen,Meißen
"Lichtenstein (Reutlingen, Baden-Württemberg)",Lichtenstein,08415092,Lichtenstein,Baden-Württemberg,Reutlingen
"Lichtenstein (Zwickau, Sachsen)",Lichtenstein,14524160,Lichtenstein/Sa.,Sachsen,Zwickau
"Lichtentanne (Zwickau, Sachsen) [14524110]",Lichtentanne,14524110,Hirschfeld,Sachsen,Zwickau
"Lichtentanne (Zwickau, Sachsen) [14524170]",Lichtentanne,14524170,Lichtentanne,Sachsen,Zwickau
Lichtenwald,Lichtenwald,08116037,Lichtenwald,Baden-Württemberg,Esslingen
Lichterfeld,Lichterfeld,12062293,Lichterfeld-Schacksdorf,Brandenburg,Elbe-Elster
Lichterfelde,Lichterfelde,12072298,Niederer Fläming,Brandenburg,Teltow-Fläming
"Liebenau (Kassel, Hessen)",Liebenau,06633016,Liebenau,Hessen,Kassel
"Liebenau (Nienburg (Weser), Niedersachsen) [03256002]",Liebenau,03256002,Binnen,Niedersachsen,Nienburg (Weser)
"Liebenau (Nienburg (Weser), Niedersachsen) [03256019]",Liebenau,03256019,Liebenau,Niedersachsen,Nienburg (Weser)
"Liebenau (Sächsische Schweiz-Osterzgebirge, Sachsen)",Liebenau,14628010,Altenberg,Sachsen,Sächsische Schweiz-Osterzgebirge
Liebenburg,Liebenburg,03153008,Liebenburg,Niedersachsen,Goslar
Liebenscheid,Liebenscheid,07143256,Liebenscheid,Rheinland-Pfalz,Westerwaldkreis
"Liebenwalde (Barnim, Brandenburg)",Liebenwalde,12060198,Schorfheide,Brandenburg,Barnim
"Liebenwalde (Oberhavel, Brandenburg)",Liebenwalde,12065193,Liebenwalde,Brandenburg,Oberhavel
Lieberose,Lieberose,12061308,Lieberose,Brandenburg,Dahme-Spreewald
Liebschützberg,Liebschützberg,14730170,Liebschützberg,Sachsen,Nordsachsen
Liebshausen,Liebshausen,07140085,Liebshausen,Rheinland-Pfalz,Rhein-Hunsrück-Kreis
Liebstadt,Liebstadt,14628230,Liebstadt,Sachsen,Sächsische Schweiz-Osterzgebirge
"Liederbach (Frankfurt am Main, Hessen)",Liederbach,06412000,Frankfurt am Main,Hessen,Frankfurt am Main
"Liederbach (Main-Taunus-Kreis, Hessen)",Liederbach,06436010,Liederbach am Taunus,Hessen,Main-Taunus-Kreis
Lieg,Lieg,07135053,Lieg,Rheinland-Pfalz,Cochem-Zell
Liega,Liega,14627250,Schönfeld,Sachsen,Meißen
Lienen,Lienen,05566044,Lienen,Nordrhein-Westfalen,Steinfurt
Liepe,Liepe,12060128,Liepe,Brandenburg,Barnim
Liepgarten,Liepgarten,13075078,Liepgarten,Mecklenburg-Vorpommern,Vorpommern-Greifswald
Lierfeld,Lierfeld,07232261,Lierfeld,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm
Lierschied,Lierschied,07141079,Lierschied,Rheinland-Pfalz,Rhein-Lahn-Kreis
Liesenich,Liesenich,07135054,Liesenich,Rheinland-Pfalz,Cochem-Zell
Lieser,Lieser,07231075,Lieser,Rheinland-Pfalz,Bernkastel-Wittlich
Lieskau,Lieskau,12062293,Lichterfeld-Schacksdorf,Brandenburg,Elbe-Elster
Lieth,Lieth,01051067,Lieth,Schleswig-Holstein,Dithmarschen
Lietzen,Lietzen,12064288,Lietzen,Brandenburg,Märkisch-Oderland
Lietzow,Lietzow,13073049,Lietzow,Mecklenburg-Vorpommern,Vorpommern-Rügen
Ließem,Ließem,07232074,Ließem,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm
Lilienthal,Lilienthal,03356005,Lilienthal,Niedersachsen,Osterholz
"Limbach (Bad Kreuznach, Rheinland-Pfalz)",Limbach,07133059,Limbach,Rheinland-Pfalz,Bad Kreuznach
"Limbach (Neckar-Odenwald-Kreis, Baden-Württemberg) [08225014]",Limbach,08225014,Buchen (Odenwald),Baden-Württemberg,Neckar-Odenwald-Kreis
"Limbach (Neckar-Odenwald-Kreis, Baden-Württemberg) [08225052]",Limbach,08225052,Limbach,Baden-Württemberg,Neckar-Odenwald-Kreis
"Limbach (Vogtlandkreis, Sachsen)",Limbach,14523190,Limbach,Sachsen,Vogtlandkreis
"Limbach (Westerwaldkreis, Rheinland-Pfalz)",Limbach,07143257,Limbach,Rheinland-Pfalz,Westerwaldkreis
Limbach-Oberfrohna,Limbach-Oberfrohna,14524180,Limbach-Oberfrohna,Sachsen,Zwickau
Limburg,Limburg,06533009,Limburg a.d. Lahn,Hessen,Limburg-Weilburg
Limburgerhof,Limburgerhof,07338017,Limburgerhof,Rheinland-Pfalz,Rhein-Pfalz-Kreis
Limeshain,Limeshain,06440014,Limeshain,Hessen,Wetteraukreis
Linau,Linau,01053085,Linau,Schleswig-Holstein,Herzogtum Lauenburg
"Lind (Ahrweiler, Rheinland-Pfalz) [07131040]",Lind,07131040,Kirchsahr,Rheinland-Pfalz,Ahrweiler
"Lind (Ahrweiler, Rheinland-Pfalz) [07131047]",Lind,07131047,Lind,Rheinland-Pfalz,Ahrweiler
"Lind (Mayen-Koblenz, Rheinland-Pfalz)",Lind,07137063,Lind,Rheinland-Pfalz,Mayen-Koblenz
Linda,Linda,16076043,Linda b. Weida,Thüringen,Greiz
"Lindau (Anhalt-Bitterfeld, Sachsen-Anhalt)",Lindau,15082430,Zerbst/Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld
"Lindau (Lindau (Bodensee), Bayern)",Lindau,09776116,Lindau (Bodensee),Bayern,Lindau (Bodensee)
"Lindau (Rendsburg-Eckernförde, Schleswig-Holstein) [01058058]",Lindau,01058058,Gettorf,Schleswig-Holstein,Rendsburg-Eckernförde
"Lindau (Rendsburg-Eckernförde, Schleswig-Holstein) [01058096]",Lindau,01058096,Lindau,Schleswig-Holstein,Rendsburg-Eckernförde
Lindberg,Lindberg,09276130,Lindberg,Bayern,Regen
"Linden (Dithmarschen, Schleswig-Holstein)",Linden,01051068,Linden,Schleswig-Holstein,Dithmarschen
"Linden (Gießen, Hessen)",Linden,06531012,Linden,Hessen,Gießen
"Linden (Kaiserslautern, Rheinland-Pfalz)",Linden,07335023,Linden,Rheinland-Pfalz,Kaiserslautern
"Linden (Westerwaldkreis, Rheinland-Pfalz)",Linden,07143258,Linden,Rheinland-Pfalz,Westerwaldkreis
Lindenau,Lindenau,12066188,Lindenau,Brandenburg,Oberspreewald-Lausitz
"Lindenberg (Bad Dürkheim, Rheinland-Pfalz)",Lindenberg,07332034,Lindenberg,Rheinland-Pfalz,Bad Dürkheim
"Lindenberg (Lindau (Bodensee), Bayern) [09776117]",Lindenberg,09776117,Lindenberg i. Allgäu,Bayern,Lindau (Bodensee)
"Lindenberg (Lindau (Bodensee), Bayern) [09776125]",Lindenberg,09776125,Scheidegg,Bayern,Lindau (Bodensee)
"Lindenberg (Mecklenburgische Seenplatte, Mecklenburg-Vorpommern)",Lindenberg,13071089,Lindenberg,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte
"Lindenberg (Prignitz, Brandenburg)",Lindenberg,12070424,Wittenberge,Brandenburg,Prignitz
"Lindendorf (Märkisch-Oderland, Brandenburg) [12064288]",Lindendorf,12064288,Lietzen,Brandenburg,Märkisch-Oderland
"Lindendorf (Märkisch-Oderland, Brandenburg) [12064290]",Lindendorf,12064290,Lindendorf,Brandenburg,Märkisch-Oderland
"Lindenfels (Bergstraße, Hessen) [06431014]",Lindenfels,06431014,Lautertal (Odenwald),Hessen,Bergstraße
"Lindenfels (Bergstraße, Hessen) [06431015]",Lindenfels,06431015,Lindenfels,Hessen,Bergstraße
Lindenkreuz,Lindenkreuz,16076044,Lindenkreuz,Thüringen,Greiz
Lindenschied,Lindenschied,07140086,Lindenschied,Rheinland-Pfalz,Rhein-Hunsrück-Kreis
Lindern,Lindern,03453010,Lindern (Oldenburg),Niedersachsen,Cloppenburg
Lindetal,Lindetal,13071090,Lindetal,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte
Lindewerra,Lindewerra,16061066,Lindewerra,Thüringen,Eichsfeld
Lindewitt,Lindewitt,01059179,Lindewitt,Schleswig-Holstein,Schleswig-Flensburg
Lindholz,Lindholz,13073050,Lindholz,Mecklenburg-Vorpommern,Vorpommern-Rügen
Lindhorst,Lindhorst,03257020,Lindhorst,Niedersachsen,Schaumburg
Lindig,Lindig,16074052,Lindig,Thüringen,Saale-Holzland-Kreis
"Lindlar (Oberbergischer Kreis, Nordrhein-Westfalen) [05374008]",Lindlar,05374008,Engelskirchen,Nordrhein-Westfalen,Oberbergischer Kreis
"Lindlar (Oberbergischer Kreis, Nordrhein-Westfalen) [05374020]",Lindlar,05374020,Lindlar,Nordrhein-Westfalen,Oberbergischer Kreis
Lindow,Lindow,12068280,Lindow (Mark),Brandenburg,Ostprignitz-Ruppin
Lindthal,Lindthal,12062333,Massen-Niederlausitz,Brandenburg,Elbe-Elster
Lindtorf,Lindtorf,15090135,Eichstedt (Altmark),Sachsen-Anhalt,Stendal
"Lindwedel (Heidekreis, Niedersachsen)",Lindwedel,03358015,Lindwedel,Niedersachsen,Heidekreis
"Lindwedel (Region Hannover, Niedersachsen)",Lindwedel,03241012,Neustadt am Rübenberge,Niedersachsen,Region Hannover
"Lingen (Emsland, Niedersachsen) [03454028]",Lingen,03454028,Langen,Niedersachsen,Emsland
"Lingen (Emsland, Niedersachsen) [03454032]",Lingen,03454032,Lingen (Ems),Niedersachsen,Emsland
Lingenfeld,Lingenfeld,07334017,Lingenfeld,Rheinland-Pfalz,Germersheim
Lingerhahn,Lingerhahn,07140087,Lingerhahn,Rheinland-Pfalz,Rhein-Hunsrück-Kreis
Linkenbach,Linkenbach,07138040,Linkenbach,Rheinland-Pfalz,Neuwied
"Linkenheim-Hochstetten (Karlsruhe, Baden-Württemberg) [08215102]",Linkenheim-Hochstetten,08215102,Eggenstein-Leopoldshafen,Baden-Württemberg,Karlsruhe
"Linkenheim-Hochstetten (Karlsruhe, Baden-Württemberg) [08215105]",Linkenheim-Hochstetten,08215105,Linkenheim-Hochstetten,Baden-Württemberg,Karlsruhe
Linnich,Linnich,05358036,Linnich,Nordrhein-Westfalen,Düren
Linow,Linow,12068353,Rheinsberg,Brandenburg,Ostprignitz-Ruppin
Linsburg,Linsburg,03256020,Linsburg,Niedersachsen,Nienburg (Weser)
"Linsengericht (Main-Kinzig-Kreis, Hessen) [06435010]",Linsengericht,06435010,Gelnhausen,Hessen,Main-Kinzig-Kreis
"Linsengericht (Main-Kinzig-Kreis, Hessen) [06435018]",Linsengericht,06435018,Linsengericht,Hessen,Main-Kinzig-Kreis
"Linthe (Potsdam-Mittelmark, Brandenburg) [12069076]",Linthe,12069076,Brück,Brandenburg,Potsdam-Mittelmark
"Linthe (Potsdam-Mittelmark, Brandenburg) [12069345]",Linthe,12069345,Linthe,Brandenburg,Potsdam-Mittelmark
Linum,Linum,12068117,Fehrbellin,Brandenburg,Ostprignitz-Ruppin
"Linz (Neuwied, Rheinland-Pfalz) [07138009]",Linz,07138009,Dattenberg,Rheinland-Pfalz,Neuwied
"Linz (Neuwied, Rheinland-Pfalz) [07138041]",Linz,07138041,Linz am Rhein,Rheinland-Pfalz,Neuwied
Lippersdorf-Erdmannsdorf,Lippersdorf-Erdmannsdorf,16074053,Lippersdorf-Erdmannsdorf,Thüringen,Saale-Holzland-Kreis
"Lippetal (Hamm, Nordrhein-Westfalen)",Lippetal,05915000,Hamm,Nordrhein-Westfalen,Hamm
"Lippetal (Soest, Nordrhein-Westfalen)",Lippetal,05974024,Lippetal,Nordrhein-Westfalen,Soest
Lipporn,Lipporn,07141080,Lipporn,Rheinland-Pfalz,Rhein-Lahn-Kreis
Lipprechterode,Lipprechterode,16062033,Lipprechterode,Thüringen,Nordhausen
"Lippstadt (Soest, Nordrhein-Westfalen) [05974016]",Lippstadt,05974016,Erwitte,Nordrhein-Westfalen,Soest
"Lippstadt (Soest, Nordrhein-Westfalen) [05974028]",Lippstadt,05974028,Lippstadt,Nordrhein-Westfalen,Soest
Lirstal,Lirstal,07233224,Lirstal,Rheinland-Pfalz,Vulkaneifel
Lisberg,Lisberg,09471154,Lisberg,Bayern,Bamberg
Lissendorf,Lissendorf,07233041,Lissendorf,Rheinland-Pfalz,Vulkaneifel
List,List,01054078,List auf Sylt,Schleswig-Holstein,Nordfriesland
Litzendorf,Litzendorf,09471155,Litzendorf,Bayern,Bamberg
"Lobbach (Rhein-Neckar-Kreis, Baden-Württemberg) [08226086]",Lobbach,08226086,Spechbach,Baden-Württemberg,Rhein-Neckar-Kreis
"Lobbach (Rhein-Neckar-Kreis, Baden-Württemberg) [08226104]",Lobbach,08226104,Lobbach,Baden-Württemberg,Rhein-Neckar-Kreis
Loburg,Loburg,15086140,Möckern,Sachsen-Anhalt,Jerichower Land
Lochum,Lochum,07143259,Lochum,Rheinland-Pfalz,Westerwaldkreis
Lockstedt,Lockstedt,01061064,Lockstedt,Schleswig-Holstein,Steinburg
Locktow,Locktow,12069474,Planetal,Brandenburg,Potsdam-Mittelmark
Lockwisch,Lockwisch,13074074,Schönberg,Mecklenburg-Vorpommern,Nordwestmecklenburg
Loddin,Loddin,13075080,Loddin,Mecklenburg-Vorpommern,Vorpommern-Greifswald
Loffenau,Loffenau,08216029,Loffenau,Baden-Württemberg,Rastatt
"Lohbarbek (Steinburg, Schleswig-Holstein) [01061042]",Lohbarbek,01061042,Hohenlockstedt,Schleswig-Holstein,Steinburg
"Lohbarbek (Steinburg, Schleswig-Holstein) [01061065]",Lohbarbek,01061065,Lohbarbek,Schleswig-Holstein,Steinburg
Lohberg,Lohberg,09372178,Lohberg,Bayern,Cham
"Lohe-Föhrden (Rendsburg-Eckernförde, Schleswig-Holstein) [01058003]",Lohe-Föhrden,01058003,Alt Duvenstedt,Schleswig-Holstein,Rendsburg-Eckernförde
"Lohe-Föhrden (Rendsburg-Eckernförde, Schleswig-Holstein) [01058097]",Lohe-Föhrden,01058097,Lohe-Föhrden,Schleswig-Holstein,Rendsburg-Eckernförde
Lohe-Rickelshof,Lohe-Rickelshof,01051069,Lohe-Rickelshof,Schleswig-Holstein,Dithmarschen
"Lohfelden (Kassel, Hessen) [06633008]",Lohfelden,06633008,Fuldabrück,Hessen,Kassel
"Lohfelden (Kassel, Hessen) [06633017]",Lohfelden,06633017,Lohfelden,Hessen,Kassel
