year,caps,grid,nuts,val
2030,25,LV5,DE273,3.495625179725712e-05
2030,25,LV5,DE274,2.256430922791824e-05
2030,25,LV5,DE275,3.648966151063677e-05
2030,25,LV5,DE276,4.908703307283457e-05
2030,25,LV5,DE277,2.035348654244203e-05
2030,25,LV5,DE278,2.246095832851475e-05
2030,25,LV5,DE279,6.107857637934574e-05
2030,25,LV5,DE27A,1.3458522588463506e-05
2030,25,LV5,DE27B,1.7030981831646843e-05
2030,25,LV5,DE27C,1.787814854793406e-05
2030,25,LV5,DE27D,2.7321752631588954e-05
2030,25,LV5,DE27E,3.2076609631973926e-05
2030,25,LV5,DE300,0.0010865964596972145
2030,25,LV5,DE401,2.5716177738191883e-05
2030,25,LV5,DE402,3.811228472586275e-05
2030,25,LV5,DE403,2.195708829010361e-05
2030,25,LV5,DE404,5.014073702075273e-05
2030,25,LV5,DE405,6.654722681864453e-05
2030,25,LV5,DE406,3.773066260819786e-05
2030,25,LV5,DE407,1.6282139497069757e-05
2030,25,LV5,DE408,4.0209006091007155e-05
2030,25,LV5,DE409,3.7851560588121036e-05
2030,25,LV5,DE40A,7.213866891426874e-05
2030,25,LV5,DE40B,2.721501452320254e-05
2030,25,LV5,DE40C,3.2133001323037456e-05
2030,25,LV5,DE40D,2.1245429183131333e-05
2030,25,LV5,DE40E,5.140410418084482e-05
2030,25,LV5,DE40F,1.1442932075966944e-05
2030,25,LV5,DE40G,2.192852455215454e-05
2030,25,LV5,DE40H,5.5256978363648635e-05
2030,25,LV5,DE40I,1.608279431680994e-05
2030,25,LV5,DE501,0.00020879802265238998
2030,25,LV5,DE502,2.2985638935149527e-05
2030,25,LV5,DE600,0.0007352271657020486
2030,25,LV5,DE711,3.819885664890895e-05
2030,25,LV5,DE712,0.0003277485858952646
2030,25,LV5,DE713,2.8752277065951723e-05
2030,25,LV5,DE714,9.649459202285137e-05
2030,25,LV5,DE715,9.923025289400932e-05
2030,25,LV5,DE716,0.00010526509820670866
2030,25,LV5,DE717,7.390053938172726e-05
2030,25,LV5,DE718,0.00011411700381395465
2030,25,LV5,DE719,0.00014659943907065315
2030,25,LV5,DE71A,0.00012499751766623218
2030,25,LV5,DE71B,2.1505809494349947e-05
2030,25,LV5,DE71C,0.0001658313356869586
2030,25,LV5,DE71D,6.643584296266898e-05
2030,25,LV5,DE71E,0.00011799368373447006
2030,25,LV5,DE721,8.706322527758232e-05
2030,25,LV5,DE722,7.961160681550866e-05
2030,25,LV5,DE723,5.213257376356018e-05
2030,25,LV5,DE724,7.213375752483605e-05
2030,25,LV5,DE725,1.616096140565243e-05
2030,25,LV5,DE731,4.443547848496272e-05
2030,25,LV5,DE732,6.117747608299063e-05
2030,25,LV5,DE733,2.3507866336588416e-05
2030,25,LV5,DE734,6.169835894587902e-05
2030,25,LV5,DE735,3.660873806557989e-05
2030,25,LV5,DE736,3.5963487276968505e-05
2030,25,LV5,DE737,1.7681515676491216e-05
2030,25,LV5,DE803,3.784681285823796e-05
2030,25,LV5,DE804,3.5330339475193584e-05
2030,25,LV5,DE80J,5.548675668410075e-05
2030,25,LV5,DE80K,2.4826145198217916e-05
2030,25,LV5,DE80L,3.4564085173834785e-05
2030,25,LV5,DE80M,2.0088944067382e-05
2030,25,LV5,DE80N,2.9868551392568726e-05
2030,25,LV5,DE80O,2.103017823539182e-05
2030,25,LV5,DE911,8.262612553121348e-05
2030,25,LV5,DE912,2.4183136461460874e-05
2030,25,LV5,DE913,0.0001244442945557105
2030,25,LV5,DE914,4.804676871518957e-05
2030,25,LV5,DE916,4.6550107265942575e-05
2030,25,LV5,DE917,1.9089145318230705e-05
2030,25,LV5,DE918,3.4402125944486536e-05
2030,25,LV5,DE91A,5.305325060110714e-05
2030,25,LV5,DE91B,3.558805282971498e-05
2030,25,LV5,DE91C,7.532087666430497e-05
2030,25,LV5,DE922,6.451343134201152e-05
2030,25,LV5,DE923,5.315354112812102e-05
2030,25,LV5,DE925,6.917909073051149e-05
2030,25,LV5,DE926,1.7598979456119566e-05
2030,25,LV5,DE927,1.7762439829384607e-05
2030,25,LV5,DE928,3.603009914075793e-05
2030,25,LV5,DE929,0.00048041644594048853
2030,25,LV5,DE931,5.635615250041126e-05
2030,25,LV5,DE932,6.174352575233373e-05
2030,25,LV5,DE933,8.650048914736175e-05
2030,25,LV5,DE934,1.2247351051568431e-05
2030,25,LV5,DE935,3.942130643626279e-05
2030,25,LV5,DE936,4.418014874807612e-05
2030,25,LV5,DE937,3.5725630786312324e-05
2030,25,LV5,DE938,3.9087104146038256e-05
2030,25,LV5,DE939,6.0966103092787676e-05
2030,25,LV5,DE93A,2.6115348968245746e-05
2030,25,LV5,DE93B,5.084025268868161e-05
2030,25,LV5,DE941,3.392232759227855e-05
2030,25,LV5,DE942,2.0230187182037117e-05
2030,25,LV5,DE943,4.3673804988340316e-05
2030,25,LV5,DE944,4.2382214351886774e-05
2030,25,LV5,DE945,3.04661083007693e-05
2030,25,LV5,DE946,5.747531957109389e-05
2030,25,LV5,DE947,5.5020782163460626e-05
2030,25,LV5,DE948,5.278417202643136e-05
2030,25,LV5,DE949,0.00010746414640102078
2030,25,LV5,DE94A,3.8699227630838295e-05
2030,25,LV5,DE94B,5.262105414479191e-05
2030,25,LV5,DE94C,5.029223489068963e-05
2030,25,LV5,DE94D,3.8728156834258395e-05
2030,25,LV5,DE94E,0.00012542002644525793
2030,25,LV5,DE94F,5.236671309713501e-05
2030,25,LV5,DE94G,2.7784150984371012e-05
2030,25,LV5,DE94H,1.3853235704669581e-05
2030,25,LV5,DEA11,0.00038248542246599264
2030,25,LV5,DEA12,0.00018336763545750485
2030,25,LV5,DEA13,0.00025817671512613717
2030,25,LV5,DEA14,5.6725495710085295e-05
2030,25,LV5,DEA15,6.540402457311161e-05
2030,25,LV5,DEA16,4.531457375789127e-05
2030,25,LV5,DEA17,4.974752597194247e-05
2030,25,LV5,DEA18,2.9483094738410407e-05
2030,25,LV5,DEA19,4.711539535097491e-05
2030,25,LV5,DEA1A,8.393160470292188e-05
2030,25,LV5,DEA1B,0.00012992822663226641
2030,25,LV5,DEA1C,0.0002082617616742791
2030,25,LV5,DEA1D,0.00018869955671145384
2030,25,LV5,DEA1E,0.0001393326908773686
2030,25,LV5,DEA1F,0.0001978754941420785
2030,25,LV5,DEA22,8.708616790475622e-05
2030,25,LV5,DEA23,0.0004473023870169924
2030,25,LV5,DEA24,4.522750112928862e-05
2030,25,LV5,DEA26,9.964567886420382e-05
2030,25,LV5,DEA27,0.0002316500669766871
2030,25,LV5,DEA28,8.362206912421321e-05
2030,25,LV5,DEA29,0.00011912363787674497
2030,25,LV5,DEA2A,0.00011140542194586888
2030,25,LV5,DEA2B,0.00011371415566815541
2030,25,LV5,DEA2C,0.00028163115484596533
2030,25,LV5,DEA2D,0.0001932242695076129
2030,25,LV5,DEA31,3.098564023260422e-05
2030,25,LV5,DEA32,5.511637602206934e-05
2030,25,LV5,DEA33,7.728778044761544e-05
2030,25,LV5,DEA34,0.00015743632813111714
2030,25,LV5,DEA35,9.197158741265045e-05
2030,25,LV5,DEA36,0.0002595861752543114
2030,25,LV5,DEA37,0.00018577827652713192
2030,25,LV5,DEA38,0.00011792549868236546
2030,25,LV5,DEA41,8.898240605522542e-05
2030,25,LV5,DEA42,0.00018356897187303596
2030,25,LV5,DEA43,0.0001153244613178228
2030,25,LV5,DEA44,5.061656118042211e-05
2030,25,LV5,DEA45,0.00014344569967512886
2030,25,LV5,DEA46,0.0001481369012853155
2030,25,LV5,DEA47,0.00010584849012772921
2030,25,LV5,DEA51,0.0001405318115117128
2030,25,LV5,DEA52,0.0002511153130074248
2030,25,LV5,DEA53,4.563214112277202e-05
2030,25,LV5,DEA54,4.489812764552208e-05
2030,25,LV5,DEA55,3.41756946060797e-05
2030,25,LV5,DEA56,9.121057571034818e-05
2030,25,LV5,DEA57,0.00011293564752742914
2030,25,LV5,DEA58,0.00017734670906315812
2030,25,LV5,DEA59,5.7393787775231046e-05
2030,25,LV5,DEA5A,9.730483061346457e-05
2030,25,LV5,DEA5B,0.0001346098765720107
2030,25,LV5,DEA5C,0.00018939294112897497
2030,25,LV5,DEB11,3.1044052104564075e-05
2030,25,LV5,DEB12,3.0784005199885724e-05
2030,25,LV5,DEB13,2.7475220341010063e-05
2030,25,LV5,DEB14,2.4821903283852665e-05
2030,25,LV5,DEB15,1.7592253253959437e-05
2030,25,LV5,DEB17,4.9763900330820745e-05
2030,25,LV5,DEB18,4.906319529622595e-05
2030,25,LV5,DEB1A,2.5314928774087656e-05
2030,25,LV5,DEB1B,3.980667299951955e-05
2030,25,LV5,DEB1C,8.593071194494513e-06
2030,25,LV5,DEB1D,1.447383821004165e-05
2030,25,LV5,DEB21,2.4845921087928186e-05
2030,25,LV5,DEB22,1.8419819198777323e-05
2030,25,LV5,DEB23,1.3108558320006934e-05
2030,25,LV5,DEB24,8.949031785797464e-06
2030,25,LV5,DEB25,2.6112654430921316e-05
2030,25,LV5,DEB31,2.2135182656417746e-05
2030,25,LV5,DEB32,4.232081139234051e-05
2030,25,LV5,DEB33,2.391935437871863e-05
2030,25,LV5,DEB34,4.079624918151174e-05
2030,25,LV5,DEB35,4.9052713518639515e-05
2030,25,LV5,DEB36,2.7398817856217287e-05
2030,25,LV5,DEB37,1.890050583195928e-05
2030,25,LV5,DEB38,2.46814253401842e-05
2030,25,LV5,DEB39,3.817071010366981e-05
2030,25,LV5,DEB3A,1.742182062767393e-05
2030,25,LV5,DEB3B,1.6398601651490728e-05
2030,25,LV5,DEB3C,1.945343682439125e-05
2030,25,LV5,DEB3D,1.0195291366927736e-05
2030,25,LV5,DEB3E,4.203005262215983e-05
2030,25,LV5,DEB3F,1.9958438480661134e-05
2030,25,LV5,DEB3G,1.637295792942467e-05
2030,25,LV5,DEB3H,2.5646707409997877e-05
2030,25,LV5,DEB3I,4.971686569958848e-05
2030,25,LV5,DEB3J,6.178586350094783e-05
2030,25,LV5,DEB3K,6.552367053796454e-06
2030,25,LV5,DEC01,9.38415752989366e-05
2030,25,LV5,DEC02,3.7623697743973014e-05
2030,25,LV5,DEC03,4.731800089938698e-05
2030,25,LV5,DEC04,7.108253026556617e-05
2030,25,LV5,DEC05,6.669235917635896e-05
2030,25,LV5,DEC06,3.2487297291853125e-05
2030,25,LV5,DED21,0.00019085768027990893
2030,25,LV5,DED2C,4.888550085279515e-05
2030,25,LV5,DED2D,3.944122398056309e-05
2030,25,LV5,DED2E,5.8684792333008295e-05
2030,25,LV5,DED2F,6.1012032349898684e-05
2030,25,LV5,DED41,5.6618441019587676e-05
2030,25,LV5,DED42,5.561930873598748e-05
2030,25,LV5,DED43,5.260461107159522e-05
2030,25,LV5,DED44,5.433007808010067e-05
2030,25,LV5,DED45,7.708074767875691e-05
2030,25,LV5,DED51,0.00019206903387732259
2030,25,LV5,DED52,6.394884674801573e-05
2030,25,LV5,DED53,3.396196512880655e-05
2030,25,LV5,DEE01,2.903767272584158e-06
2030,25,LV5,DEE02,4.493215294328052e-05
2030,25,LV5,DEE03,5.061517515827104e-05
2030,25,LV5,DEE04,2.3362310279968115e-05
2030,25,LV5,DEE05,5.558705642138426e-05
2030,25,LV5,DEE06,2.6157360593838193e-05
2030,25,LV5,DEE07,2.7162524041907523e-05
2030,25,LV5,DEE08,4.8806430912862914e-05
2030,25,LV5,DEE09,6.727153339099474e-05
2030,25,LV5,DEE0A,3.931764145205049e-05
2030,25,LV5,DEE0B,4.767172626400136e-05
2030,25,LV5,DEE0C,5.634586778673409e-05
2030,25,LV5,DEE0D,2.2671260260294917e-05
2030,25,LV5,DEE0E,2.4494343810461776e-05
2030,25,LV5,DEF01,3.835225359229482e-05
2030,25,LV5,DEF02,5.491404397961212e-05
2030,25,LV5,DEF03,4.7570727401538824e-05
2030,25,LV5,DEF04,3.7538516057777666e-05
2030,25,LV5,DEF05,1.778096901471495e-05
2030,25,LV5,DEF06,2.7977183419323803e-05
2030,25,LV5,DEF07,2.9361737161687895e-05
2030,25,LV5,DEF08,4.7395846673340897e-05
2030,25,LV5,DEF09,8.04558925384276e-05
2030,25,LV5,DEF0A,2.4836932989046512e-05
2030,25,LV5,DEF0B,5.976391551961179e-05
2030,25,LV5,DEF0C,2.3953164018848493e-05
2030,25,LV5,DEF0D,7.562799817741513e-05
2030,25,LV5,DEF0E,2.125905918613869e-05
2030,25,LV5,DEF0F,6.9589617697085e-05
2030,25,LV5,DEG01,4.5995703269136525e-05
2030,25,LV5,DEG02,3.4509434265142595e-05
2030,25,LV5,DEG03,2.1128270288806695e-05
2030,25,LV5,DEG04,1.5898879723288265e-05
2030,25,LV5,DEG05,4.077695837041753e-05
2030,25,LV5,DEG06,7.208365112781923e-06
2030,25,LV5,DEG07,2.02380055611271e-05
2030,25,LV5,DEG09,1.572826544250501e-05
2030,25,LV5,DEG0A,1.1778341608812379e-05
2030,25,LV5,DEG0B,2.0864066037669608e-05
2030,25,LV5,DEG0C,2.1880311518301217e-05
2030,25,LV5,DEG0D,6.216783238595628e-06
2030,25,LV5,DEG0E,7.290672100554079e-06
2030,25,LV5,DEG0F,3.582161438115081e-05
2030,25,LV5,DEG0G,1.3814708476857198e-05
2030,25,LV5,DEG0H,1.4775551746745304e-05
2030,25,LV5,DEG0I,2.4687665412163483e-05
2030,25,LV5,DEG0J,1.1723439992959696e-05
2030,25,LV5,DEG0K,8.84489908202197e-06
2030,25,LV5,DEG0L,6.153816649380025e-06
2030,25,LV5,DEG0M,1.7957884916210686e-05
2030,25,LV5,DEG0N,1.7454142625235033e-05
2030,25,LV5,DEG0P,1.9810954590432107e-05
2030,25,LV6,DE111,0.00022810893298034135
2030,25,LV6,DE112,8.40117601176419e-05
2030,25,LV6,DE113,0.00011227685986662736
2030,25,LV6,DE114,5.131091687675236e-05
2030,25,LV6,DE115,0.00010023756586147941
2030,25,LV6,DE116,0.00010032198324024415
2030,25,LV6,DE117,0.0
2030,25,LV6,DE118,3.225136533102815e-05
2030,25,LV6,DE119,1.1150716403103375e-05
2030,25,LV6,DE11A,2.665443184771103e-05
2030,25,LV6,DE11B,1.5225463312356141e-05
2030,25,LV6,DE11C,1.5897624719368444e-05
2030,25,LV6,DE11D,6.0206221887704356e-05
2030,25,LV6,DE121,2.0676498081250367e-05
2030,25,LV6,DE122,0.0
2030,25,LV6,DE123,6.26776320219003e-05
2030,25,LV6,DE124,4.362094981343966e-05
2030,25,LV6,DE125,0.0
2030,25,LV6,DE126,0.0
2030,25,LV6,DE127,9.025744768339906e-06
2030,25,LV6,DE128,7.148948897007825e-05
2030,25,LV6,DE129,0.0
2030,25,LV6,DE12A,2.003255319798631e-05
2030,25,LV6,DE12B,9.328353013387883e-06
2030,25,LV6,DE12C,1.9492731422563892e-05
2030,25,LV6,DE131,0.0
2030,25,LV6,DE132,0.0
2030,25,LV6,DE133,2.535883900788193e-05
2030,25,LV6,DE134,7.123932110792397e-05
2030,25,LV6,DE135,2.291897902153233e-05
2030,25,LV6,DE136,4.328000399930878e-05
2030,25,LV6,DE137,1.4687398338467543e-05
2030,25,LV6,DE138,5.509968813298148e-05
2030,25,LV6,DE139,3.253561887533155e-05
2030,25,LV6,DE13A,1.0158413385114483e-05
2030,25,LV6,DE141,8.165697988393182e-06
2030,25,LV6,DE142,5.225300320071513e-05
2030,25,LV6,DE143,2.7429186220706926e-05
2030,25,LV6,DE144,0.0
2030,25,LV6,DE145,8.455044168387456e-06
2030,25,LV6,DE146,2.703573048968834e-05
2030,25,LV6,DE147,3.1019168831563403e-05
2030,25,LV6,DE148,5.163553071807558e-05
2030,25,LV6,DE149,0.0
2030,25,LV6,DE211,0.0
2030,25,LV6,DE212,0.0004691242461053481
2030,25,LV6,DE213,1.9105349175881894e-05
2030,25,LV6,DE214,0.0
2030,25,LV6,DE215,0.0
2030,25,LV6,DE216,5.970938417541862e-06
2030,25,LV6,DE217,1.8598871566583076e-05
2030,25,LV6,DE218,6.1439291382834e-06
2030,25,LV6,DE219,0.0
2030,25,LV6,DE21A,8.878655192589116e-06
2030,25,LV6,DE21B,1.773281980175707e-05
2030,25,LV6,DE21C,3.2069268505004134e-05
2030,25,LV6,DE21D,0.0
2030,25,LV6,DE21E,7.302011350781068e-06
2030,25,LV6,DE21F,0.0
2030,25,LV6,DE21G,1.0414281177001521e-05
2030,25,LV6,DE21H,3.66940063700085e-05
2030,25,LV6,DE21I,6.964236393634253e-06
2030,25,LV6,DE21J,6.92696433378919e-06
2030,25,LV6,DE21K,0.0
2030,25,LV6,DE21L,1.4177679094520541e-05
2030,25,LV6,DE21M,9.815503946625056e-06
2030,25,LV6,DE21N,5.1992588123176945e-06
2030,25,LV6,DE221,2.0804780572266362e-05
2030,25,LV6,DE222,1.606461333301272e-05
2030,25,LV6,DE223,1.5104722709998381e-05
2030,25,LV6,DE224,1.0792091014816192e-05
2030,25,LV6,DE225,0.0
2030,25,LV6,DE226,0.0
2030,25,LV6,DE227,0.0
2030,25,LV6,DE228,0.0
2030,25,LV6,DE229,0.0
2030,25,LV6,DE22A,0.0
2030,25,LV6,DE22B,0.0
2030,25,LV6,DE22C,0.0
2030,25,LV6,DE231,1.4171290301917584e-05
2030,25,LV6,DE232,0.0
2030,25,LV6,DE233,1.3574271567806588e-05
2030,25,LV6,DE234,0.0
2030,25,LV6,DE235,0.0
2030,25,LV6,DE236,1.0540421441020292e-05
2030,25,LV6,DE237,0.0
2030,25,LV6,DE238,0.0
2030,25,LV6,DE239,7.39637451056054e-06
2030,25,LV6,DE23A,0.0
2030,25,LV6,DE241,2.289702961470635e-05
2030,25,LV6,DE242,2.2631720779759765e-05
2030,25,LV6,DE243,1.3526442280421998e-05
2030,25,LV6,DE244,1.4205056294338193e-05
2030,25,LV6,DE245,0.0
2030,25,LV6,DE246,0.0
2030,25,LV6,DE247,0.0
2030,25,LV6,DE248,7.697958446478268e-06
2030,25,LV6,DE249,0.0
2030,25,LV6,DE24A,0.0
2030,25,LV6,DE24B,5.896813420830877e-06
2030,25,LV6,DE24C,5.224842550205206e-06
2030,25,LV6,DE24D,6.046900365938845e-06
2030,25,LV6,DE251,1.3858173748523448e-05
2030,25,LV6,DE252,0.0
2030,25,LV6,DE253,0.0
2030,25,LV6,DE254,0.00013599546548413664
2030,25,LV6,DE255,1.3572672066928295e-05
2030,25,LV6,DE256,0.0
2030,25,LV6,DE257,6.747544150513475e-06
2030,25,LV6,DE258,6.977201316653383e-06
2030,25,LV6,DE259,6.7535600308181755e-06
2030,25,LV6,DE25A,0.0
2030,25,LV6,DE25B,7.235494254508412e-06
2030,25,LV6,DE25C,0.0
2030,25,LV6,DE261,2.477832977767549e-05
2030,25,LV6,DE262,1.735478052277223e-05
2030,25,LV6,DE263,0.0
2030,25,LV6,DE264,0.0
2030,25,LV6,DE265,5.306262032632576e-06
2030,25,LV6,DE266,0.0
2030,25,LV6,DE267,0.0
2030,25,LV6,DE268,4.794638386230565e-06
2030,25,LV6,DE269,0.0
2030,25,LV6,DE26A,0.0
2030,25,LV6,DE26B,0.0
2030,25,LV6,DE26C,0.0
2030,25,LV6,DE271,4.838089899354291e-06
2030,25,LV6,DE272,1.3403418396762452e-05
2030,25,LV6,DE273,2.2372001150244554e-05
2030,25,LV6,DE274,1.4441157905867675e-05
2030,25,LV6,DE275,1.3521445503686796e-05
2030,25,LV6,DE276,1.2520713008136593e-05
2030,25,LV6,DE277,0.0
2030,25,LV6,DE278,4.823197159918985e-06
2030,25,LV6,DE279,2.3053677773783862e-05
2030,25,LV6,DE27A,5.776530758835797e-06
2030,25,LV6,DE27B,0.0
2030,25,LV6,DE27C,0.0
2030,25,LV6,DE27D,5.112877536747591e-06
2030,25,LV6,DE27E,5.289725542360432e-06
2030,25,LV6,DE300,0.0006930156127921644
2030,25,LV6,DE401,1.6458353752442806e-05
2030,25,LV6,DE402,2.4391862224552163e-05
2030,25,LV6,DE403,1.4052536505666313e-05
2030,25,LV6,DE404,5.30778490481526e-06
2030,25,LV6,DE405,3.145964702757378e-05
2030,25,LV6,DE406,8.990085372227976e-06
2030,25,LV6,DE407,0.0
2030,25,LV6,DE408,1.3330208641636551e-05
2030,25,LV6,DE409,5.116598099615485e-06
2030,25,LV6,DE40A,2.523840177476195e-05
2030,25,LV6,DE40B,8.799011903401794e-06
2030,25,LV6,DE40C,1.123605665797103e-05
2030,25,LV6,DE40D,6.6258059433793244e-06
2030,25,LV6,DE40E,2.1328632251620497e-05
2030,25,LV6,DE40F,0.0
2030,25,LV6,DE40G,3.281928633161915e-06
2030,25,LV6,DE40H,2.0133310331433418e-05
2030,25,LV6,DE40I,5.672261527882059e-06
2030,25,LV6,DE501,0.0001336307344975296
2030,25,LV6,DE502,0.0
2030,25,LV6,DE600,0.0004689528923278379
2030,25,LV6,DE711,0.0
2030,25,LV6,DE712,0.00020975909497296933
2030,25,LV6,DE713,0.0
2030,25,LV6,DE714,0.0
2030,25,LV6,DE715,3.964677799210431e-05
2030,25,LV6,DE716,2.922649898014734e-05
2030,25,LV6,DE717,2.313627118442295e-05
2030,25,LV6,DE718,4.514602309063947e-05
2030,25,LV6,DE719,5.486355508171271e-05
2030,25,LV6,DE71A,6.024150394151832e-05
2030,25,LV6,DE71B,0.0
2030,25,LV6,DE71C,9.415449692504788e-05
2030,25,LV6,DE71D,1.641362413033541e-05
2030,25,LV6,DE71E,4.9059118850128326e-05
2030,25,LV6,DE721,2.3177238029003824e-05
2030,25,LV6,DE722,2.611987762120091e-05
2030,25,LV6,DE723,9.67865303840637e-06
2030,25,LV6,DE724,2.4189462760921862e-05
2030,25,LV6,DE725,0.0
2030,25,LV6,DE731,0.0
2030,25,LV6,DE732,1.761110238597543e-05
2030,25,LV6,DE733,6.799453499960292e-06
2030,25,LV6,DE734,7.222549236392071e-06
2030,25,LV6,DE735,0.0
2030,25,LV6,DE736,5.909772474986456e-06
2030,25,LV6,DE737,0.0
2030,25,LV6,DE803,0.0
2030,25,LV6,DE804,2.2611417264123892e-05
2030,25,LV6,DE80J,2.2159470560633067e-05
2030,25,LV6,DE80K,5.500549088178219e-06
2030,25,LV6,DE80L,1.1061584473628488e-05
2030,25,LV6,DE80M,7.903992335426805e-06
2030,25,LV6,DE80N,1.044925680902968e-05
2030,25,LV6,DE80O,0.0
2030,25,LV6,DE911,0.0
2030,25,LV6,DE912,0.0
2030,25,LV6,DE913,0.0
2030,25,LV6,DE914,1.0664743550784833e-05
2030,25,LV6,DE916,1.8889776764148352e-05
2030,25,LV6,DE917,5.9122362388152305e-06
2030,25,LV6,DE918,8.206839636898446e-06
2030,25,LV6,DE91A,2.114860429889316e-05
2030,25,LV6,DE91B,1.3579335600816925e-05
2030,25,LV6,DE91C,1.4925102932611267e-05
2030,25,LV6,DE922,2.3686434908584833e-05
2030,25,LV6,DE923,1.6112932928375436e-05
2030,25,LV6,DE925,0.0
2030,25,LV6,DE926,4.834714229119183e-06
2030,25,LV6,DE927,6.718238689841676e-06
2030,25,LV6,DE928,1.1572338423483036e-05
2030,25,LV6,DE929,0.0002956291583792383
2030,25,LV6,DE931,1.8290353489337864e-05
2030,25,LV6,DE932,2.1458715135552244e-05
2030,25,LV6,DE933,3.9715997189601246e-05
2030,25,LV6,DE934,0.0
2030,25,LV6,DE935,1.752472559764366e-05
2030,25,LV6,DE936,1.5148018372149315e-05
2030,25,LV6,DE937,5.452934802989524e-06
2030,25,LV6,DE938,1.1878399965169652e-05
2030,25,LV6,DE939,2.2869377952119513e-05
2030,25,LV6,DE93A,8.59838887060187e-06
2030,25,LV6,DE93B,1.7101941821550996e-05
2030,25,LV6,DE941,2.1710289659058272e-05
2030,25,LV6,DE942,1.2947319796503753e-05
2030,25,LV6,DE943,0.0
2030,25,LV6,DE944,0.0
2030,25,LV6,DE945,1.9498309312492352e-05
2030,25,LV6,DE946,3.0618936055736094e-05
2030,25,LV6,DE947,1.6969989807303458e-05
2030,25,LV6,DE948,1.465880444602437e-05
2030,25,LV6,DE949,4.052290688692425e-05
2030,25,LV6,DE94A,1.3519660766608078e-05
2030,25,LV6,DE94B,1.617252942411918e-05
2030,25,LV6,DE94C,1.9929176790634573e-05
2030,25,LV6,DE94D,8.328877943124334e-06
2030,25,LV6,DE94E,3.76621627907138e-05
2030,25,LV6,DE94F,1.6984002221252305e-05
2030,25,LV6,DE94G,6.655650362471902e-06
2030,25,LV6,DE94H,4.823695715310104e-06
2030,25,LV6,DEA11,0.0002447906703782353
2030,25,LV6,DEA12,0.00011735528669280311
2030,25,LV6,DEA13,0.0001652330976807278
2030,25,LV6,DEA14,0.0
2030,25,LV6,DEA15,0.0
2030,25,LV6,DEA16,0.0
2030,25,LV6,DEA17,0.0
2030,25,LV6,DEA18,0.0
2030,25,LV6,DEA19,0.0
2030,25,LV6,DEA1A,0.0
2030,25,LV6,DEA1B,5.9629511769034615e-05
2030,25,LV6,DEA1C,0.00013328752747153861
2030,25,LV6,DEA1D,8.54869838919467e-05
2030,25,LV6,DEA1E,7.474200554662693e-05
2030,25,LV6,DEA1F,9.410252175030911e-05
2030,25,LV6,DEA22,0.0
2030,25,LV6,DEA23,0.0002862735276908752
2030,25,LV6,DEA24,0.0
2030,25,LV6,DEA26,3.603833324530684e-05
2030,25,LV6,DEA27,0.00014825604286507977
2030,25,LV6,DEA28,3.451186918434108e-05
2030,25,LV6,DEA29,6.521094228837386e-05
2030,25,LV6,DEA2A,4.306617724176986e-05
2030,25,LV6,DEA2B,3.694224836418073e-05
2030,25,LV6,DEA2C,0.00015795756948440553
2030,25,LV6,DEA2D,7.177628555298489e-05
2030,25,LV6,DEA31,0.0
2030,25,LV6,DEA32,0.0
2030,25,LV6,DEA33,0.0
2030,25,LV6,DEA34,7.394005410373439e-05
2030,25,LV6,DEA35,3.925313264065901e-05
2030,25,LV6,DEA36,0.00014356248110293168
2030,25,LV6,DEA37,8.36107315063554e-05
2030,25,LV6,DEA38,5.369321182451399e-05
2030,25,LV6,DEA41,0.0
2030,25,LV6,DEA42,0.00010702325918980766
2030,25,LV6,DEA43,5.604680314081794e-05
2030,25,LV6,DEA44,1.476478811045116e-05
2030,25,LV6,DEA45,6.140213578067106e-05
2030,25,LV6,DEA46,7.89143710026657e-05
2030,25,LV6,DEA47,2.2475180401656857e-05
2030,25,LV6,DEA51,2.4686252804306698e-05
2030,25,LV6,DEA52,0.00016071380032475188
2030,25,LV6,DEA53,0.0
2030,25,LV6,DEA54,0.0
2030,25,LV6,DEA55,0.0
2030,25,LV6,DEA56,5.6247402875168825e-05
2030,25,LV6,DEA57,5.616547678667384e-05
2030,25,LV6,DEA58,8.950562271544162e-05
2030,25,LV6,DEA59,2.344933985094114e-05
2030,25,LV6,DEA5A,2.143549755937796e-05
2030,25,LV6,DEA5B,6.162575019536754e-05
2030,25,LV6,DEA5C,0.00011344065128928995
2030,25,LV6,DEB11,0.0
2030,25,LV6,DEB12,7.083684339570718e-06
2030,25,LV6,DEB13,0.0
2030,25,LV6,DEB14,1.0932551662602475e-05
2030,25,LV6,DEB15,6.5184821636436876e-06
2030,25,LV6,DEB17,7.433260196815173e-06
2030,25,LV6,DEB18,1.637136457934379e-05
2030,25,LV6,DEB1A,0.0
2030,25,LV6,DEB1B,0.0
2030,25,LV6,DEB1C,0.0
2030,25,LV6,DEB1D,0.0
2030,25,LV6,DEB21,0.0
2030,25,LV6,DEB22,0.0
2030,25,LV6,DEB23,0.0
2030,25,LV6,DEB24,0.0
2030,25,LV6,DEB25,0.0
2030,25,LV6,DEB31,1.4166516900107357e-05
2030,25,LV6,DEB32,2.7085319291097927e-05
2030,25,LV6,DEB33,1.5308386802379924e-05
2030,25,LV6,DEB34,0.0
2030,25,LV6,DEB35,0.0
2030,25,LV6,DEB36,1.7535243427979062e-05
2030,25,LV6,DEB37,1.2096323732453941e-05
